date,product_id,product_name,category,business_type,unit_of_measure,opening_stock,units_sold,shrinkage_units,units_restocked,closing_stock,unit_cost_kes,selling_price_kes,supplier_name,supplier_county,supplier_lead_days,reorder_level,is_holiday,is_weekend
2026-03-13,PRD008,Royco Mchuzi Mix 75g,SEASONINGS,Mini Supermarket,pack,115.0,1.0,2,0,112,42,55.0,Unilever Kenya,NAIROBI,3,35,0,0
2024-02-25,PRD009,Paracetamol 500mg x10,ANALGESICS,PHARMACY,Strips,83.0,0.0,0,27,110,18,30.0,Shelys Pharmaceuticals,,2,60,0,1
2024-03-29,PRD019,  Infinix Charger 33W  ,accessories,Electronics,PCS,94.0,10.0,0,0,84,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-08-14,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,60.0,14.0,1,0,45,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-04-07,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,32.0,27.0,0,0,5,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
2026-04-04,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,90.0,32.0,3,0,55,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-03-09,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,35.0,,2,36,56,55,,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2024-08-31,PRD004,KCC Butter 250g,Dairy,Mini Supermarkt,Pcs,58.0,40.0,2,37,53,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2024-12-15,PRD007,  Omo Washing Powder 1kg  ,Detergents,Mini Supermarket,pack,70.0,27.0,0,0,43,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2024-05-14,PRD002,  Pembe Unga 1kg  ,Flour & Grains,Mini Sup.,BAG,120.0,6.0,0,0,114,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-06-13,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,107.0,5.0,1,0,101,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
24/08/2024,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,Bags,27.0,9.0,0,35,61,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2024-08-05,PRD019,Infinix Charger 33W,Accessories,Electronics,piece,15.0,2.0,1,0,12,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
23/02/2024,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,BAG,10.0,6.0,2,0,2,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-07-27,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,26.0,21.0,2,0,3,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2026-03-23,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,111.0,19.0,0,0,92,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-07-15,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,57.0,26.0,2,0,29,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,0
2024-09-07,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,101.0,25.0,2,0,74,250,400.0,Interchemie Kenya,Nairob,4,10,0,1
2025-07-08,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,31.0,13.0,2,0,16,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2024-11-07,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,10.0,3.0,1,0,6,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-05-25,PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,Pcs,104.0,11.0,1,0,92,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2024-09-16,PRD018,Drenching Gun Dewormer,VETERINARY,Agrovet,Btl,100.0,15.0,3,13,95,480,650.0,Interchemie Kenya,Nairobi,4,8,0,0
04/01/2026,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,109.0,35.0,2,0,72,295,398.25,,Nairob,3,12,0,1
2024-01-12,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,22.0,8.0,0,0,14,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2025-07-20,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,26.0,9.0,2,74,89,3800,4500.0,MEA Fertilisers,Nairob,7,5,1,1
2025-12-28,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Sup.,bag,25.0,3.0,0,0,22,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,1,1
2025-08-26,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,110.0,24.0,2,0,84,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2024-06-02,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,22.0,12.0,2,0,8,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2024-04-23,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,28.0,0.0,2,0,26,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-11-26,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,96.0,1.0,1,0,94,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-03-13,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,,13.0,1,0,98,3800,4500.0,MEA Fertilisers,,7,5,0,0
2024-01-28,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,110.0,4.0,3,0,103,78,95.0,   ,NAIROBI,3,25,0,1
2024-11-14,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bags,82.0,37.0,3,0,42,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-03-17,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,30.0,22.0,3,0,5,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-09-23,PRD006,  Salit Sugar 1kg  ,Sugar & Spices,Mini Supermarket,Bag ,69.0,31.0,2,0,36,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2026-02-18,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,,19.0,1,1,49,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-11-26,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,31.0,7.0,0,0,24,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-03-16,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,83.0,1.0,2,0,80,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,1
2025-01-23,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,54.0,28.0,1,0,25,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-04-01,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,32.0,26.0,2,0,4,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2025-05-06,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,14.0,3.0,0,76,87,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-05-05,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,Btl,94.0,40.0,2,0,52,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2025-09-19,PRD014,DAP Fertiliser 50kg,FERTILISERS,Agrovet,bag,26.0,8.0,0,0,18,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
29-12-2024,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,9.0,9.0,1,0,0,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,1,1
2024-09-28,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,10.0,8.0,0,0,2,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,1
2024-08-23,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,102.0,14.0,2,0,86,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-05-04,PRD010,Amoxicillin 250mg x6,Antibiotics,PHARMACY,Strips,69.0,25.0,1,0,43,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2025-04-24,PRD018,  Drenching Gun Dewormer  ,Veterinary,Agrovet,btl,,8.0,3,0,0,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2024-05-07,PRD018,  Drenching Gun Dewormer  ,Veterinary,Agrovet,Bottle,,8.0,2,0,55,480,650.0,   ,nairobi,4,8,0,0
2024-01-21,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,83.0,32.0,3,0,48,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2025-11-02,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,,32.0,2,0,18,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2024-10-16,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,53.0,22.0,1,0,30,18,30.0,Shelys Pharmaceuticals,,2,60,0,0
2024-02-15,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,,22.0,0,18,44,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-02-26,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,81.0,34.0,0,0,47,295,398.25,,,3,12,0,0
2024-10-16,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,59.0,35.0,3,59,67,380,650.0,Luthuli Ave Wholesale,,2,10,0,0
2024-07-19,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,46.0,28.0,0,75,93,35,60.0,   ,nairobi,2,50,0,0
10-Feb-2024,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,29.0,3.0,3,27,50,380,520.0,,Nakurru,5,15,0,1
2025-09-05,PRD004,KCC Butter 250g,Dairy,Mini Sup.,piece,,26.0,0,0,37,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
30-Sep-2024,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,7.0,0.0,3,21,25,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2026-02-24,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,Bags,70.0,26.0,1,48,91,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-06-07,PRD020,Earphones Generic,ACCESSORIES,Electronics,PCS,77.0,11.0,3,0,63,150,300.0,,Nairobi,2,12,0,0
2024-03-22,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,,,1,0,63,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2025-05-23,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,14.0,0.0,3,0,11,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-01-13,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,15.0,12.0,0,0,3,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-04-25,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,108.0,9.0,1,0,98,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2025-10-28,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,107.0,3.0,0,17,121,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2024-10-18,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,73.0,5.0,0,0,68,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2026-03-04,PRD003,  Brookside Milk 500ml  ,Dairy,Mini Supermarket,piece,17.0,1.0,1,0,15,55,70.0,Brookside Dairy Ltd,,2,40,0,0
08/04/2026,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,,20.0,2,74,84,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
02-Sep-2024,PRD003,Brookside Milk 500ml,dairy,Mini Supermarkt,piece,106.0,32.0,0,0,74,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-07-03,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,83.0,40.0,0,0,43,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-03-26,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,50.0,2.0,3,10,55,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-09-01,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,116.0,3.0,1,0,112,145,175.0,Unga Ltd Nairobi,,3,30,0,0
2024-02-29,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,10.0,5.0,3,0,2,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2024-01-16,PRD002,  Pembe Unga 1kg  ,Flour & Grains,Mini Supermarket,BAG,54.0,36.0,1,0,17,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2026-02-25,PRD012,Dettol Antiseptic 100ml,antiseptics,Pharmacy,Bottle,39.0,28.0,0,0,11,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-11-05,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,109.0,4.0,3,0,102,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2024-09-30,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,88.0,30.0,3,0,55,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-10-31,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,72.0,,3,0,39,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-10-21,PRD015,CAN Fertiliser 50kg,Fertilisers,AGROVET,Bags,,6.0,3,43,70,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2024-05-16,PRD016,Maize Seed 2kg,Seeds,Agrovet,Pack,,18.0,3,11,9,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2025-07-19,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,PACK,47.0,23.0,0,0,24,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2025-06-04,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,62.0,22.0,3,0,37,480,650.0,   ,nairobi,4,8,0,0
2025-06-26,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,92.0,9.0,0,62,145,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2026-02-25,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,,,3,0,10,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2026-03-26,PRD003,Brookside Milk 500ml,DAIRY,Mini Supermarket,pcs,77.0,35.0,0,34,76,55,2089.8263831592158,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-08-31,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,20.0,16.0,2,37,39,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2025-07-10,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,25.0,2.0,0,0,23,55,90.0,Cosmos Pharmaceuticals,,3,40,0,0
2025-09-07,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,75.0,24.0,3,0,57,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,1
2024-05-10,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,101.0,33.0,1,0,67,55,70.0,Brookside Dairy Ltd,,2,40,0,0
2026-01-08,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,96.0,16.0,1,0,79,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-03-10,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,101.0,0.0,1,0,100,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2024-08-08,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,55.0,29.0,1,0,25,120,200.0,Medipharm Ltd,Nairobi ,4,25,0,0
2026-01-03,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,42.0,11.0,1,0,30,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,1
2025-12-29,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,65.0,12.0,0,0,53,35,60.0,Dawa Ltd,NAIROBI,2,50,0,0
2025-07-25,PRD016,Maize Seed 2kg,SEEDS,Agrovet,PACK,72.0,25.0,1,0,46,380,520.0,Kenya Seed Company,Nakurru,5,15,0,0
2024-01-20,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,115.0,6.0,3,66,172,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2025-01-01,PRD001,Unga Jogoo 2kg,Flour & Grains,Mini Supermarket,bag,77.0,,0,11,58,145,175.0,Unga Ltd Nairobi,Nairobi ,3,30,0,0
2024-07-23,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,68.0,33.0,3,0,32,480,650.0,   ,nairobi,4,8,0,0
2025-09-25,PRD020,Earphones Generic,Accessories,Electronics,PCS,86.0,40.0,3,0,43,150,300.0,,NAIROBI,2,12,0,0
2025-02-03,PRD013,Malaria RDT Kit,DIAGNOSTICS,Pharmacy,PCS,102.0,33.0,3,0,66,120,,Medipharm Ltd,Nairobi ,4,25,0,0
2024-05-25,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,82.0,20.0,3,0,59,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,1
2026-02-11,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,117.0,7.0,0,0,110,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-08-30,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,13.0,9.0,2,0,2,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-05-26,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,101.0,10.0,2,0,89,380,19405.530700764146,Luthuli Ave Wholesale,NAIROBI,2,10,0,1
2024-06-30,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,93.0,30.0,1,0,62,3800,4500.0,MEA Fertilisers,Nairob,7,5,1,1
02/12/2025,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,88.0,22.0,3,0,63,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-10-25,PRD007,Omo Washing Powder 1kg,Detergents,Mini Supermarket,pack,13.0,6.0,0,0,7,295,398.25,Bidco Africa Mombasa Rd,Nairob,3,12,0,1
2025-02-06,PRD005,Elianto Cooking Oil 1L,OILS & FATS,Mini Supermarket,btl,30.0,15.0,3,0,12,230,280.0,,Nairobi,4,20,0,0
2024-04-05,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,78.0,,1,0,71,145,200.0,Reckitt Kenya,NAIROBI,3,20,0,0
2025-11-07,PRD020,Earphones Generic,Accessories,Electronics,PCS,70.0,16.0,3,0,51,150,300.0,,,2,12,0,0
2025-05-19,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,117.0,27.0,2,34,122,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-10-20,PRD008,Royco Mchuzi Mix 75g,Seasonings,Mini Supermarket,Pack,78.0,32.0,3,0,62,42,1642.0064439108123,Unilever Kenya,nairobi,3,35,0,0
2025-10-21,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,15.0,9.0,3,10,13,55,70.0,,Kiambu ,2,40,0,0
2025-02-19,PRD020,Earphones Generic,Accessories,Electronics,PCS,,39.0,2,0,0,150,300.0,,NAIROBI,2,12,0,0
2024-09-03,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,40.0,37.0,2,0,1,380,650.0,Luthuli Ave Wholesale,,2,10,0,0
2026-04-09,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,,11.0,0,21,127,120,200.0,,Nairobi ,4,25,0,0
2025-09-28,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Sup.,Bag ,98.0,6.0,3,23,112,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,1
2025-07-20,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,59.0,31.0,0,0,28,35,60.0,Dawa Ltd,nairobi,2,50,0,1
2024-11-29,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,53.0,3.0,2,26,74,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
2025-10-30,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,53.0,24.0,2,0,27,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2025-08-29,PRD014,DAP Fertiliser 50kg,Fertilisers,Agrovet,bag,35.0,5.0,1,0,29,3800,4500.0,MEA Fertilisers,Nairob,7,5,0,0
2024-09-24,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,piece,11.0,3.0,1,33,28,55,,Brookside Dairy Ltd,Kiambu ,2,40,0,0
2025-12-04,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,47.0,35.0,0,0,12,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2026-01-08,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,93.0,35.0,3,0,55,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2024-10-13,PRD012,Dettol Antiseptic 100ml,Antiseptics,Pharmacy,Bottle,95.0,19.0,0,0,76,145,200.0,Reckitt Kenya,NAIROBI,3,20,1,1
2024-02-28,PRD002,Pembe Unga 1kg,Flour & Grains,Mini Supermarket,BAG,70.0,25.0,3,0,42,78,95.0,Unga Ltd Nairobi,NAIROBI,3,25,0,0
2024-11-17,PRD008,Royco Mchuzi Mix 75g,seasonings,Mini Supermarkt,Pack,82.0,30.0,0,0,52,42,55.0,Unilever Kenya,nairobi,3,35,0,1
2026-02-12,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,65.0,31.0,1,0,33,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2024-11-30,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,29.0,22.0,3,41,45,480,650.0,Interchemie Kenya,nairobi,4,8,0,1
2025-12-14,PRD003,Brookside Milk 500ml,Dairy,Mini Supermarket,pcs,56.0,37.0,2,0,17,55,70.0,Brookside Dairy Ltd,Kiambu ,2,40,0,1
2024-10-19,PRD020,Earphones Generic,Accessories,Electronics,PCS,19.0,8.0,3,24,32,150,300.0,,NAIROBI,2,12,0,1
2026-04-21,PRD017,Newcastle Vaccine 100dos,Veterinary,Agrovet,VIAL,5.0,4.0,3,0,0,250,400.0,Interchemie Kenya,Nairob,4,10,0,0
2025-03-14,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,100.0,0.0,1,0,99,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2024-02-13,PRD006,Salit Sugar 1kg,Sugar & Spices,Mini Supermarket,Bag ,45.0,27.0,2,0,16,135,160.0,Mumias Sugar Distributor,Kisumu,5,30,0,0
2025-09-24,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,59.0,23.0,2,0,34,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2026-01-23,PRD004,  KCC Butter 250g  ,Dairy,Mini Supermarket,piece,118.0,8.0,0,0,110,210,260.0,Brookside Dairy Ltd,kiambu,2,15,0,0
2025-11-07,PRD005,Elianto Cooking Oil 1L,Oils & Fats,Mini Supermarket,btl,88.0,20.0,1,0,67,230,280.0,Kapa Oil Refineries,Nairobi,4,20,0,0
2026-03-12,PRD010,Amoxicillin 250mg x6,Antibiotics,Pharmacy,Strips,25.0,11.0,2,0,12,55,90.0,,NAIROBI,3,40,0,0
2025-01-02,PRD020,Earphones Generic,Accessories,electronics,PCS,,10.0,3,0,4,150,300.0,,NAIROBI,2,12,0,0
2024-01-04,PRD009,Paracetamol 500mg x10,Analgesics,Pharmacy,Strips,115.0,0.0,0,0,115,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2025-09-04,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,,3.0,3,0,70,35,60.0,Dawa Ltd,Nairobi,2,50,0,0
2024-06-18,PRD004,KCC Butter 250g,Dairy,Mini Supermarket,piece,17.0,10.0,2,0,5,210,260.0,Brookside Dairy Ltd,,2,15,0,0
2025-05-05,PRD007,Omo Washing Powder 1kg,DETERGENTS,Mini Supermarket,pack,73.0,14.0,2,0,57,295,398.25,Bidco Africa Mombasa Rd,NAIROB,3,12,0,0
2025-05-01,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,16.0,11.0,1,0,4,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-07-08,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,20.0,7.0,0,0,13,3200,3900.0,MEA Fertilisers,Nairobi,7,5,0,0
2025-06-21,PRD016,Maize Seed 2kg,Seeds,Agrovet,PACK,100.0,-26.0,0,58,132,380,520.0,Kenya Seed Company,Nakurru,5,15,0,1
2025-09-28,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet ,BAG,63.0,11.0,1,0,51,3200,3900.0,,NAIROBI,7,5,0,1
2024-12-02,PRD015,CAN Fertiliser 50kg,Fertilisers,Agrovet,BAG,20.0,15.0,1,73,77,3200,3900.0,MEA Fertilisers,NAIROBI,7,5,0,0
2024-03-22,PRD010,Amoxicillin 250mg x6,antibiotics,Pharmacy,Strips,58.0,39.0,0,8,27,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,0
2026-04-30,PRD013,Malaria RDT Kit,Diagnostics,Pharmacy,PCS,82.0,33.0,1,0,63,120,200.0,   ,Nairobi ,4,25,0,0
2026-02-01,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,74.0,15.0,2,0,57,480,650.0,Interchemie Kenya,,4,8,0,1
2025-07-26,PRD010,Amoxicillin 250mg x6,Antibiotics,PHARMACY,Strips,114.0,2.0,1,0,111,55,90.0,Cosmos Pharmaceuticals,NAIROBI,3,40,0,1
2024-03-19,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,26.0,10.0,3,26,39,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2026-04-28,PRD009,Paracetamol 500mg x10,analgesics,pharmacy,Strips,110.0,17.0,1,72,164,18,30.0,Shelys Pharmaceuticals,Nairobi ,2,60,0,0
2024-11-14,PRD011,ORS Sachets x6,Rehydration,Pharmacy,Pack,17.0,10.0,3,0,4,35,60.0,Dawa Ltd,nairobi,2,50,0,0
2024-07-08,PRD008,  Royco Mchuzi Mix 75g  ,Seasonings,Mini Supermarket,Pack,49.0,27.0,3,0,19,42,55.0,Unilever Kenya,nairobi,3,35,0,0
2025-01-13,PRD019,Infinix Charger 33W,Accessories,Electronics,PCS,31.0,5.0,0,1,27,380,650.0,Luthuli Ave Wholesale,NAIROBI,2,10,0,0
2026-03-04,PRD012,  Dettol Antiseptic 100ml  ,Antiseptics,Pharmacy,Bottle,87.0,1.0,1,0,85,145,200.0,   ,NAIROBI,3,20,0,0
2025-05-26,PRD018,Drenching Gun Dewormer,Veterinary,Agrovet,Bottle,64.0,15.0,1,0,48,480,650.0,Interchemie Kenya,nairobi,4,8,0,0
